Prison Name,Latitude,Longitude,Size
Unlisted,38.981034,-76.844663,7
Unlisted,39.002432,-82.049644,2
Unlisted,39.040683,-98.14519,1
Unlisted,39.046441,-95.668492,413
Unlisted,39.063911,-108.563618,88
Unlisted,39.099271,-94.550886,2
Unlisted,39.100638,-94.590584,12
Unlisted,39.118479,-123.202605,5
Unlisted,39.123738,-86.453721,2
Unlisted,39.127612,-84.480726,49
Unlisted,39.139653,-76.799281,10
Unlisted,39.143713,-84.542758,116
Unlisted,39.179249,-84.426747,1
Unlisted,39.197073,-76.590324,311
Unlisted,39.203657,-76.894177,2
Unlisted,39.26587,-76.722998,378
Unlisted,39.291647,-76.602068,7
Unlisted,39.294128,-76.60795,1183
Unlisted,39.297034,-76.620987,14
Unlisted,39.297623,-97.058138,3
Unlisted,39.300034,-76.609219,3369
Unlisted,39.300146,-76.607323,790
Unlisted,39.305471,-78.636936,13
Unlisted,39.309327,-76.615327,30
Unlisted,39.317694,-76.678791,5
Unlisted,39.376744,-97.125508,14
Unlisted,39.385503,-76.960856,20
Unlisted,39.398414,-92.424928,3
Unlisted,39.398652,-84.563338,171
Unlisted,39.402251,-84.548421,2
Unlisted,39.421929,-76.767409,37
Unlisted,39.426718,-75.238855,534
Unlisted,39.43766,-77.949448,122
Unlisted,39.486888,-74.992138,112
Unlisted,39.487555,-74.993466,60
Unlisted,39.498884,-75.056549,109
Unlisted,39.51888,-84.401577,61
Unlisted,39.530013,-87.10339,15
Unlisted,39.548261,-76.055548,59
Unlisted,39.628551,-105.01233,135
Unlisted,39.638098,-77.718956,10
Unlisted,39.639273,-105.038473,117
Unlisted,39.657794,-78.928189,24
Unlisted,39.665627,-105.025584,98
Unlisted,39.699009,-91.373155,21
Unlisted,39.70357,-78.72073,25
Unlisted,39.711017,-104.813402,18
Unlisted,39.720043,-105.057122,18
Unlisted,39.725211,-75.363793,22
Unlisted,39.734377,-84.175493,5
Unlisted,39.734893,-84.175629,6
Unlisted,39.735646,-84.175825,15
Unlisted,39.739284,-104.953579,40
Unlisted,39.744017,-104.965368,77
Unlisted,39.772074,-104.896296,82
Unlisted,39.774516,-87.172997,73
Unlisted,39.775531,-104.915135,59
Unlisted,39.775945,-104.955691,39
Unlisted,39.781297,-104.93448,62
Unlisted,39.787231,-86.154886,103
Unlisted,39.79422,-86.026627,5
Unlisted,39.797052,-75.213111,42
Unlisted,39.802065,-86.118903,172
Unlisted,39.8196,-84.912705,6
Unlisted,39.844952,-84.771031,67
Unlisted,39.890624,-80.123337,87
Unlisted,39.901369,-79.721991,256
Unlisted,39.904564,-105.160033,72
Unlisted,39.932452,-120.907926,38
Unlisted,39.94769,-75.118495,74
Unlisted,39.952614,-75.152438,998
Unlisted,39.954051,-76.717735,12
Unlisted,39.959789,-76.724655,18
Unlisted,39.963295,-76.720336,16
Unlisted,39.974404,-74.652292,189
Unlisted,39.987914,-83.014207,4
Unlisted,39.98848,-75.15466,62
Unlisted,39.992192,-75.110609,14
Unlisted,39.99352,-75.148476,61
Unlisted,39.995564,-75.145905,26
Unlisted,39.995827,-75.171626,38
Unlisted,39.997087,-75.158091,191
Unlisted,40.002776,-105.27557,25
Unlisted,40.004767,-77.640645,12
Unlisted,40.007518,-75.132793,383
Unlisted,40.007823,-75.11603,56
Unlisted,40.008158,-75.119944,653
Unlisted,40.00887,-75.16385,35
Unlisted,40.009574,-75.18187,254
Unlisted,40.010653,-79.078044,72
Unlisted,40.013748,-122.092634,1
Unlisted,40.016737,-105.267043,55
Unlisted,40.027279,-75.160182,18
Unlisted,40.029763,-78.477021,181
Unlisted,40.037321,-75.017738,95
Unlisted,40.074849,-102.225395,75
Unlisted,40.078014,-74.984093,2
Unlisted,40.092011,-74.932901,10
Unlisted,40.099972,-74.248269,14
Unlisted,40.110015,-104.636112,871
Unlisted,40.119707,-88.244372,10
Unlisted,40.13,-120.1125,1113
Unlisted,40.135318,-74.8678,9
Unlisted,40.170077,-80.246598,355
Unlisted,40.180726,-76.174823,9
Unlisted,40.215145,-111.668678,12
Unlisted,40.221797,-74.755592,36
Unlisted,40.246779,-76.839459,194
Unlisted,40.265907,-76.874656,50
Unlisted,40.272786,-103.626918,214
Unlisted,40.274874,-79.562437,489
Unlisted,40.278501,-76.893561,98
Unlisted,40.314612,-75.648405,15
Unlisted,40.32683,-76.748231,115
Unlisted,40.327753,-78.918876,50
Unlisted,40.333181,-75.926454,5
Unlisted,40.337275,-76.398657,442
Unlisted,40.337735,-75.929302,67
Unlisted,40.339266,-75.929259,101
Unlisted,40.400161,-120.519583,891
Unlisted,40.401016,-79.864089,107
Unlisted,40.402042,-120.514214,2386
Unlisted,40.402233,-120.503473,504
Unlisted,40.404126,-77.208651,113
Unlisted,40.406015,-80.741766,72
Unlisted,40.408354,-120.520991,279
Unlisted,40.417832,-105.196484,10
Unlisted,40.42196,-79.998265,10
Unlisted,40.431884,-78.386457,6
Unlisted,40.436737,-79.97012,47
Unlisted,40.453652,-85.369342,1
Unlisted,40.455661,-79.935452,30
Unlisted,40.470222,-79.807313,1
Unlisted,40.474556,-111.385596,145
Unlisted,40.485425,-78.007968,54
Unlisted,40.490711,-74.444139,14
Unlisted,40.500136,-74.459309,5
Unlisted,40.538199,-122.397653,14
Unlisted,40.570333,-77.396335,39
Unlisted,40.578246,-91.474822,53
Unlisted,40.579324,-122.393103,12
Unlisted,40.582316,-74.271506,377
Unlisted,40.59106,-91.426182,26
Unlisted,40.596524,-77.576858,55
Unlisted,40.605169,-111.945012,2
Unlisted,40.607535,-75.472606,29
Unlisted,40.610572,-103.078911,62
Unlisted,40.61224,-75.417333,155
Unlisted,40.619968,-80.246405,15
Unlisted,40.621041,-74.074432,6
Unlisted,40.644846,-80.242281,261
Unlisted,40.646254,-73.881061,4
Unlisted,40.646897,-73.878495,11
Unlisted,40.648611,-79.095847,1005
Unlisted,40.6527,-73.883883,12
Unlisted,40.664926,-74.188776,231
Unlisted,40.668373,-94.719783,4
Unlisted,40.674265,-74.210016,1
Unlisted,40.674288,-73.903839,85
Unlisted,40.68382,-73.916011,51
Unlisted,40.68457,-73.586875,6
Unlisted,40.688143,-75.216391,713
Unlisted,40.688456,-76.199098,270
Unlisted,40.704946,-74.192124,491
Unlisted,40.709565,-74.189589,497
Unlisted,40.710929,-74.188532,138
Unlisted,40.714311,-94.238152,1
Unlisted,40.718965,-74.129672,2399
Unlisted,40.725323,-73.812077,7
Unlisted,40.727441,-74.179209,112
Unlisted,40.728037,-74.177189,47
Unlisted,40.733299,-91.963227,1
Unlisted,40.735559,-92.884421,15
Unlisted,40.7407,-93.74642,1
Unlisted,40.745112,-73.885625,10
Unlisted,40.747902,-95.645078,7
Unlisted,40.752591,-73.353988,6
Unlisted,40.758027,-95.037118,53
Unlisted,40.75855,-82.49089,31
Unlisted,40.758745,-93.318485,10
Unlisted,40.759135,-74.173984,21
Unlisted,40.76108,-74.164557,81
Unlisted,40.772693,-76.199501,1113
Unlisted,40.773888,-80.768417,25
Unlisted,40.795768,-77.850274,14
Unlisted,40.796211,-74.189415,4
Unlisted,40.797828,-91.151331,69
Unlisted,40.808494,-76.529652,196
Unlisted,40.808498,-76.884608,328
Unlisted,40.810631,-73.919491,6
Unlisted,40.81122,-81.411664,14
Unlisted,40.820297,-79.484914,159
Unlisted,40.823347,-76.892678,105
Unlisted,40.839518,-77.766161,67
Unlisted,40.839978,-73.860699,4
Unlisted,40.848,-73.424287,10
Unlisted,40.863335,-88.601614,4
Unlisted,40.863525,-76.794698,197
Unlisted,40.877981,-84.530139,4
Unlisted,40.883303,-75.779988,159
Unlisted,40.914746,-74.162826,49
Unlisted,40.949847,-75.289493,368
Unlisted,40.954902,-75.976138,166
Unlisted,40.959031,-76.616192,22
Unlisted,40.963237,-76.882237,34
Unlisted,40.991401,-94.734769,4
Unlisted,40.99866,-76.450241,192
Unlisted,41.000267,-80.338444,223
Unlisted,41.008277,-91.979188,9
Unlisted,41.016312,-78.409049,136
Unlisted,41.018846,-85.109581,3
Unlisted,41.02049,-92.415303,49
Unlisted,41.025696,-92.810185,4
Unlisted,41.035122,-95.744913,300
Unlisted,41.043953,-93.76353,16
Unlisted,41.046864,-95.741096,8
Unlisted,41.05712,-85.120598,7
Unlisted,41.059517,-85.146092,6
Unlisted,41.060331,-94.361804,9
Unlisted,41.083117,-80.658302,97
Unlisted,41.086869,-81.462827,3
Unlisted,41.094345,-73.41803,26
Unlisted,41.10303,-80.652649,33
Unlisted,41.119681,-73.409505,18
Unlisted,41.123319,-121.220705,81
Unlisted,41.126384,-85.103192,11
Unlisted,41.153807,-85.202269,48
Unlisted,41.165655,-79.056284,96
Unlisted,41.16986,-85.496153,58
Unlisted,41.169967,-73.205919,28
Unlisted,41.172338,-73.208379,14
Unlisted,41.175147,-73.208319,4
Unlisted,41.177063,-73.163612,10
Unlisted,41.177078,-73.196533,7
Unlisted,41.188667,-73.178615,56
Unlisted,41.190282,-73.163533,86
Unlisted,41.219116,-95.950724,3
Unlisted,41.230977,-91.173186,3
Unlisted,41.232937,-80.811215,127
Unlisted,41.23781,-77.004933,208
Unlisted,41.237936,-77.02142,33
Unlisted,41.239106,-79.423176,83
Unlisted,41.240218,-111.968674,2
Unlisted,41.247891,-95.952474,4
Unlisted,41.250082,-95.852381,71
Unlisted,41.25388,-95.860319,17
Unlisted,41.255869,-75.875384,21
Unlisted,41.28531,-95.86534,203
Unlisted,41.289321,-82.021973,116
Unlisted,41.289547,-76.924727,118
Unlisted,41.294893,-92.64323,16
Unlisted,41.300116,-72.935911,60
Unlisted,41.304876,-94.456716,1
Unlisted,41.307208,-72.917393,29
Unlisted,41.307492,-91.718789,26
Unlisted,41.310509,-81.497774,5
Unlisted,41.313787,-72.948877,6
Unlisted,41.317416,-81.444228,5
Unlisted,41.320649,-93.061907,24
Unlisted,41.332282,-92.208347,2
Unlisted,41.34306,-94.016075,8
Unlisted,41.354656,-72.058933,11
Unlisted,41.360832,-93.561624,17
Unlisted,41.375363,-73.728164,11
Unlisted,41.381125,-81.727899,12
Unlisted,41.387473,-81.444747,1
Unlisted,41.391509,-72.086234,1
Unlisted,41.391645,-73.467505,2
Unlisted,41.395463,-75.083302,335
Unlisted,41.39705,-72.086798,88
Unlisted,41.398558,-79.82624,131
Unlisted,41.403655,-95.013721,14
Unlisted,41.406528,-75.662504,36
Unlisted,41.408914,-75.660902,54
Unlisted,41.421382,-78.729557,51
Unlisted,41.42415,-91.044371,82
Unlisted,41.431805,-74.779241,1
Unlisted,41.432674,-91.034545,30
Unlisted,41.435686,-81.823434,88
Unlisted,41.468697,-82.179656,10
Unlisted,41.469155,-81.564294,5
Unlisted,41.500887,-74.017918,12
Unlisted,41.503947,-73.572958,164
Unlisted,41.50466,-90.559722,1
Unlisted,41.509673,-81.652794,117
Unlisted,41.511962,-82.911914,32
Unlisted,41.523197,-81.517492,5
Unlisted,41.523629,-81.489064,4
Unlisted,41.524157,-90.579727,272
Unlisted,41.53409,-81.575596,27
Unlisted,41.541352,-75.950151,58
Unlisted,41.548275,-75.205715,127
Unlisted,41.553015,-72.820209,4
Unlisted,41.553086,-73.029666,20
Unlisted,41.554589,-73.02622,58
Unlisted,41.555091,-73.033197,35
Unlisted,41.55779,-73.043283,39
Unlisted,41.560073,-81.4926,1
Unlisted,41.56127,-73.046684,67
Unlisted,41.561914,-72.657914,14
Unlisted,41.562562,-75.445976,1569
Unlisted,41.572417,-92.520349,9
Unlisted,41.60562,-87.511027,6
Unlisted,41.606774,-93.625192,14
Unlisted,41.609505,-93.622877,22
Unlisted,41.616983,-93.641554,58
Unlisted,41.618695,-94.018117,33
Unlisted,41.637547,-104.163225,12
Unlisted,41.642526,-95.789838,7
Unlisted,41.647341,-87.614376,2
Unlisted,41.654933,-93.585512,1017
Unlisted,41.657458,-95.321001,7
Unlisted,41.67849,-94.501846,7
Unlisted,41.679271,-92.988192,42
Unlisted,41.681836,-74.706436,12
Unlisted,41.700235,-73.922883,10
Unlisted,41.708501,-80.132263,203
Unlisted,41.714421,-87.55132,3
Unlisted,41.714848,-72.215881,18
Unlisted,41.715562,-72.214022,7
Unlisted,41.721169,-94.929438,3
Unlisted,41.723743,-77.260584,81
Unlisted,41.745455,-111.815345,18
Unlisted,41.749759,-72.681253,19
Unlisted,41.750971,-72.675369,28
Unlisted,41.753512,-72.681853,20
Unlisted,41.759454,-72.682662,42
Unlisted,41.759979,-91.124635,23
Unlisted,41.768779,-88.040337,86
Unlisted,41.773228,-72.689101,56
Unlisted,41.77362,-78.019416,46
Unlisted,41.774084,-74.661371,9
Unlisted,41.77523,-72.689441,17
Unlisted,41.77825,-76.629453,86
Unlisted,41.792867,-88.321551,134
Unlisted,41.793264,-78.471992,77
Unlisted,41.801014,-92.071036,31
Unlisted,41.803523,-73.131776,10
Unlisted,41.806191,-80.946652,2
Unlisted,41.807379,-75.878458,53
Unlisted,41.807506,-73.127218,7
Unlisted,41.807945,-73.12195,7
Unlisted,41.829157,-72.700799,54
Unlisted,41.830958,-79.12552,3
Unlisted,41.841213,-87.690559,163
Unlisted,41.848694,-79.147359,121
Unlisted,41.850722,-90.188611,32
Unlisted,41.852417,-73.029595,4
Unlisted,41.875984,-87.718149,126
Unlisted,41.879121,-79.146401,161
Unlisted,41.879539,-87.666321,182
Unlisted,41.886917,-87.771004,1
Unlisted,41.890035,-87.766013,53
Unlisted,41.894635,-83.388229,152
Unlisted,41.899832,-87.687252,1
Unlisted,41.917803,-83.402485,12
Unlisted,41.92579,-83.443875,29
Unlisted,41.939662,-85.628919,51
Unlisted,41.966163,-85.007881,106
Unlisted,41.97455,-91.6693,311
Unlisted,41.99614,-92.579038,14
Unlisted,42.010254,-93.441554,89
Unlisted,42.011654,-93.070588,141
Unlisted,42.013798,-94.374097,3
Unlisted,42.017304,-95.356808,9
Unlisted,42.027374,-96.092401,3
Unlisted,42.057199,-87.722807,31
Unlisted,42.059811,-93.906205,8
Unlisted,42.064895,-94.866756,11
Unlisted,42.068445,-90.669723,5
Unlisted,42.081158,-71.320784,279
Unlisted,42.083191,-71.006366,6
Unlisted,42.088437,-74.989544,3
Unlisted,42.092506,-72.573478,46
Unlisted,42.097317,-75.908176,10
Unlisted,42.109107,-91.289868,7
Unlisted,42.112274,-80.076985,3
Unlisted,42.127357,-80.095915,32
Unlisted,42.128527,-86.430992,82
Unlisted,42.128993,-86.036884,10
Unlisted,42.16617,-92.021372,10
Unlisted,42.22098,-121.744968,77
Unlisted,42.224235,-83.262891,8
Unlisted,42.247173,-120.386751,394
Unlisted,42.247333,-83.14395,11
Unlisted,42.251998,-122.788832,169
Unlisted,42.264961,-83.216608,6
Unlisted,42.267555,-72.680526,1
Unlisted,42.275014,-85.538461,48
Unlisted,42.278811,-84.396141,231
Unlisted,42.284922,-71.622556,13
Unlisted,42.286831,-85.586438,31
Unlisted,42.287588,-122.829998,4
Unlisted,42.300242,-83.100082,4
Unlisted,42.314249,-83.197571,15
Unlisted,42.321887,-122.877527,210
Unlisted,42.341759,-71.097787,61
Unlisted,42.34844,-85.13945,51
Unlisted,42.348615,-71.099602,1
Unlisted,42.352572,-83.173231,3
Unlisted,42.353832,-83.030475,44
Unlisted,42.355561,-71.061681,1
Unlisted,42.360213,-93.097682,62
Unlisted,42.367389,-82.973244,37
Unlisted,42.37029,-71.119339,6
Unlisted,42.371734,-83.006398,24
Unlisted,42.376035,-83.018561,9
Unlisted,42.379995,-82.982663,67
Unlisted,42.388276,-83.043922,423
Unlisted,42.403267,-71.15554,2
Unlisted,42.403437,-83.143059,14
Unlisted,42.416844,-124.419195,27
Unlisted,42.422444,-94.988085,7
Unlisted,42.423417,-96.294007,5
Unlisted,42.433127,-123.304417,140
Unlisted,42.44181,-83.761638,102
Unlisted,42.452404,-93.811426,13
Unlisted,42.45518,-83.275319,2
Unlisted,42.470351,-91.888657,4
Unlisted,42.497961,-96.406094,146
Unlisted,42.500931,-90.665237,159
Unlisted,42.502795,-94.192995,59
Unlisted,42.504507,-94.187927,32
Unlisted,42.514732,-83.171413,3
Unlisted,42.559498,-114.473641,11
Unlisted,42.561562,-114.459881,13
Unlisted,42.578497,-87.83988,13
Unlisted,42.585531,-87.83631,13
Unlisted,42.589999,-71.79137,280
Unlisted,42.628264,-76.144719,4
Unlisted,42.631873,-71.365306,12
Unlisted,42.639686,-83.307563,14
Unlisted,42.641818,-95.177974,20
Unlisted,42.643749,-83.299505,13
Unlisted,42.64744,-83.320204,341
Unlisted,42.65472,-83.323395,1113
Unlisted,42.665943,-123.425459,10
Unlisted,42.671093,-85.641694,4
Unlisted,42.69785,-87.835171,4
Unlisted,42.704315,-83.280679,181
Unlisted,42.720573,-94.213716,1
Unlisted,42.725532,-93.734664,9
Unlisted,42.726359,-92.465199,26
Unlisted,42.73716,-94.668822,5
Unlisted,42.750186,-95.555547,6
Unlisted,42.756812,-92.795282,6
Unlisted,42.770779,-87.788889,4
Unlisted,42.790742,-86.110513,10
Unlisted,42.81932,-75.514977,16
Unlisted,42.871741,-97.392916,36
Unlisted,42.884335,-91.358214,9
Unlisted,42.891717,-78.851442,11
Unlisted,42.9107,-88.049258,66
Unlisted,42.921519,-78.860142,3
Unlisted,42.932541,-85.666296,61
Unlisted,42.941972,-82.478375,418
Unlisted,42.9427,-91.81945,26
Unlisted,42.948089,-85.657831,49
Unlisted,42.957531,-85.656095,2
Unlisted,42.961734,-88.312418,12
Unlisted,42.970483,-72.473283,144
Unlisted,42.980607,-71.460629,593
Unlisted,42.985123,-116.093683,5
Unlisted,42.993856,-71.458356,64
Unlisted,42.996887,-84.106227,7
Unlisted,42.998381,-71.464241,12
Unlisted,43.005812,-108.880504,24
Unlisted,43.015686,-71.057821,287
Unlisted,43.019441,-96.086372,31
Unlisted,43.023619,-83.697983,34
Unlisted,43.023851,-76.14514,3
Unlisted,43.026262,-123.290476,10
Unlisted,43.035878,-83.692044,129
Unlisted,43.047494,-87.898344,142
Unlisted,43.054064,-87.945738,17
Unlisted,43.055844,-87.917856,25
Unlisted,43.067519,-124.425337,13
Unlisted,43.068362,-94.238561,12
Unlisted,43.072017,-87.908632,3
Unlisted,43.074385,-89.324759,17
Unlisted,43.083503,-89.376653,15
Unlisted,43.084807,-89.361225,2
Unlisted,43.087699,-95.626166,29
Unlisted,43.097341,-93.60139,3
Unlisted,43.106194,-87.972316,8
Unlisted,43.110599,-94.67755,4
Unlisted,43.122977,-77.623424,1
Unlisted,43.131934,-77.598257,22
Unlisted,43.136156,-91.184185,61
Unlisted,43.141779,-95.146845,12
Unlisted,43.144225,-77.591662,3
Unlisted,43.145619,-93.283735,45
Unlisted,43.157808,-87.986175,4
Unlisted,43.176396,-124.18584,80
Unlisted,43.183169,-71.555259,44
Unlisted,43.203625,-73.752339,4
Unlisted,43.210595,-123.340826,207
Unlisted,43.21365,-85.319691,44
Unlisted,43.217801,-70.940491,409
Unlisted,43.252826,-76.876833,20
Unlisted,43.255862,-100.772195,27
Unlisted,43.25963,-76.892046,17
Unlisted,43.261783,-70.869142,1
Unlisted,43.262056,-93.639068,6
Unlisted,43.270575,-91.476602,5
Unlisted,43.28259,-92.813724,21
Unlisted,43.300775,-72.302118,82
Unlisted,43.307465,-91.786948,13
Unlisted,43.309466,-73.650336,19
Unlisted,43.310372,-72.309716,16
Unlisted,43.372439,-85.7172,11
Unlisted,43.373479,-92.115458,9
Unlisted,43.402094,-95.749335,4
Unlisted,43.403439,-94.836061,7
Unlisted,43.42159,-88.1952,1
Unlisted,43.422178,-95.103613,10
Unlisted,43.427915,-96.168221,17
Unlisted,43.444598,-93.217724,5
Unlisted,43.444722,-83.913417,18
Unlisted,43.453933,-70.718254,207
Unlisted,43.542883,-71.484847,95
Unlisted,43.568046,-96.759418,152
Unlisted,43.589457,-119.057085,17
Unlisted,43.599428,-83.91677,3
Unlisted,43.635431,-116.282731,28
Unlisted,43.654862,-70.266989,25
Unlisted,43.657104,-70.267556,23
Unlisted,43.657614,-116.288744,69
Unlisted,43.682386,-71.131667,55
Unlisted,43.696415,-85.478153,75
Unlisted,43.700882,-70.303217,2
Unlisted,43.77486,-88.445753,14
Unlisted,43.799321,-123.062,3
Unlisted,43.816337,-91.248134,23
Unlisted,43.860759,-91.23281,6
Unlisted,43.90015,-85.851557,20
Unlisted,43.932312,-69.9302,2
Unlisted,43.96858,-124.104237,1
Unlisted,43.975098,-69.703572,159
Unlisted,43.980822,-117.241124,85
Unlisted,44.001901,-92.456061,14
Unlisted,44.036181,-123.160019,4
Unlisted,44.038501,-123.029543,14
Unlisted,44.040595,-123.093121,21
Unlisted,44.047942,-123.021397,41
Unlisted,44.053277,-88.529675,11
Unlisted,44.099277,-121.30729,22
Unlisted,44.100474,-121.306263,177
Unlisted,44.110208,-72.048204,118
Unlisted,44.138412,-85.434895,4
Unlisted,44.248446,-74.435806,202
Unlisted,44.254377,-88.427299,13
Unlisted,44.265263,-88.40353,1
Unlisted,44.272778,-90.864854,7
Unlisted,44.294251,-90.854084,3
Unlisted,44.302508,-120.842821,16
Unlisted,44.386838,-118.950254,9
Unlisted,44.394867,-71.605784,4
Unlisted,44.414157,-83.331657,1
Unlisted,44.428053,-83.445971,13
Unlisted,44.532479,-88.070458,10
Unlisted,44.565265,-123.26225,35
Unlisted,44.565534,-123.263315,7
Unlisted,44.630622,-123.095232,214
Unlisted,44.635667,-124.055064,145
Unlisted,44.636967,-121.047391,642
Unlisted,44.641522,-124.052349,29
Unlisted,44.659574,-84.716239,38
Unlisted,44.664025,-121.146369,72
Unlisted,44.691918,-73.45894,2
Unlisted,44.724232,-92.831781,34
Unlisted,44.755548,-93.270357,4
Unlisted,44.763207,-121.267109,42
Unlisted,44.780561,-88.299179,14
Unlisted,44.799143,-69.727807,163
Unlisted,44.799923,-91.495837,11
Unlisted,44.80949,-95.544942,19
